,X,Y,Z,Roll,Pitch,Yaw
1644,-17.5731,-41.5028,106.715,59.6292,20.7904,-96.1457
1645,-17.5813,-40.4144,104.494,58.9019,22.2214,-96.2748
1646,-16.724,-40.9259,105.349,58.7324,22.8674,-96.6755
1647,-16.7943,-42.4729,105.547,58.4539,24.5463,-96.8547
1648,-16.7485,-40.4917,104.343,59.0506,22.4178,-95.6653
1649,-16.7399,-40.6065,104.305,59.0283,22.5232,-95.5516
1650,-16.6509,-40.6182,104.199,59.0622,22.5662,-95.3972
1651,-16.6105,-40.6017,104.244,59.117,22.608,-95.3225
1652,-16.5216,-40.7331,104.313,59.172,22.4762,-95.2261
1653,-16.5213,-40.9194,104.351,59.1742,22.6589,-95.2355
1654,-16.5759,-41.1475,104.403,59.1961,22.6534,-95.1576
1655,-16.4671,-41.0386,104.337,59.2499,22.6656,-95.0337
1656,-16.4085,-40.6344,104.367,59.2637,22.7419,-94.976
1657,-16.4245,-40.3216,104.246,59.2217,22.7565,-94.9404
1658,-16.2974,-39.7658,104.064,59.2566,22.4729,-94.7762
1659,-16.219,-39.6742,104.049,59.2753,22.2011,-94.6491
1660,-16.1407,-39.779,103.974,59.3068,22.0123,-94.5365
1661,-16.0873,-39.9517,103.935,59.3494,21.7903,-94.4199
1662,-15.9986,-40.4643,103.832,59.3857,21.7278,-94.2467
1663,-16.006,-40.4241,103.98,59.3485,21.8675,-94.2228
1664,-16.017,-40.3345,103.925,59.3113,21.8847,-94.1068
1665,-15.9755,-39.9321,103.792,59.3144,21.7812,-93.9678
1666,-15.8816,-39.5765,103.79,59.2774,21.5478,-93.763
1667,-15.9062,-39.3864,103.702,59.2225,21.4222,-93.6703
1668,-15.854,-39.121,103.628,59.323,20.8678,-93.3395
1669,-15.8244,-39.342,103.72,59.4465,20.5253,-93.122
1670,-15.9086,-39.5532,103.907,59.6391,20.2501,-92.8661
1671,-15.9843,-39.6594,104.024,59.7003,20.3405,-92.8522
1672,-16.0688,-39.8967,104.309,59.7798,20.4807,-92.8348
1673,-16.0788,-39.8131,104.528,59.7841,20.6326,-92.8985
1674,-16.1796,-39.6878,104.595,59.7306,20.9228,-93.0165
1675,-16.2462,-39.6058,104.511,59.7049,21.1198,-93.0824
1676,-16.2231,-39.2323,104.334,59.8359,20.5903,-92.6995
1677,-16.1471,-39.2483,104.295,59.9266,20.3373,-92.4646
1678,-16.1138,-39.466,104.199,60.0136,20.0576,-92.2473
1679,-16.0622,-39.7676,104.181,60.1187,20.0707,-92.0371
1680,-16.0295,-39.8702,104.334,60.1914,19.9588,-91.8448
1681,-16.0143,-40.0313,104.315,60.2471,19.9628,-91.6906
1682,-15.9711,-39.9681,104.28,60.2834,19.9245,-91.5561
1683,-15.8888,-39.7669,104.317,60.2423,19.801,-91.348
1684,-15.8061,-39.6026,104.257,60.1345,20.0079,-91.3172
1685,-15.6732,-39.3341,104.015,60.0091,19.9164,-91.0781
1686,-15.4819,-39.1363,103.875,60.0036,19.3931,-90.7638
1687,-15.2238,-39.0551,103.703,59.8615,19.2813,-90.7
1688,-15.191,-39.2201,103.621,59.7176,19.2865,-90.7573
1689,-15.0056,-39.5438,103.616,59.5046,19.4496,-90.9434
1690,-14.9074,-39.7566,103.663,59.2936,19.8128,-91.1763
1691,-14.1851,-40.7292,104.136,58.1173,22.9553,-92.4075
1692,-13.2886,-38.7709,100.025,57.7048,20.726,-88.9038
1693,-12.6882,-38.7116,98.3295,58.3046,18.7129,-86.8807
1694,-12.1151,-39.0549,98.2274,58.7277,15.6842,-84.9401
1695,-12.1151,-39.0549,98.2274,58.7277,15.6842,-84.9401
1696,-12.6278,-39.0399,97.3251,55.2295,24.4424,-90.4113
1697,-11.3374,-37.9981,97.2879,56.1152,18.5121,-87.3241
1698,-10.4319,-36.4173,97.3843,54.0876,17.0451,-86.8423
1699,-10.476,-35.7607,96.5987,52.1183,21.0208,-89.5251
1700,-8.96619,-34.7434,96.5521,46.6434,19.4032,-89.5941
1701,-7.74262,-36.1576,97.7261,40.1904,16.0114,-86.4779
1702,-6.63767,-36.0659,98.3588,37.36,16.4731,-86.575
1703,-6.41387,-35.9839,97.3299,36.3642,17.969,-88.7461
1704,-6.01061,-35.1354,97.288,36.9469,16.1989,-86.4353
1705,-6.30352,-36.1135,97.8224,36.6794,16.5597,-86.4918
1706,-6.0106,-36.2935,96.7734,36.7607,14.9746,-84.186
1707,-5.04575,-34.997,96.3736,36.5643,13.8105,-82.2351
1708,-5.79218,-35.8611,97.4091,35.0684,18.147,-87.0481
1709,-5.6407,-35.6471,96.6501,35.2966,16.4613,-85.1754
1710,-5.33422,-35.2538,96.2555,35.0455,16.1186,-84.7747
1711,-4.1367,-33.7299,95.3529,35.1776,14.3514,-82.0292
1712,-4.67428,-34.2747,95.1405,34.0577,16.4683,-85.1839
1713,-4.26135,-33.8965,94.7017,33.8262,16.2607,-84.8118
1714,-4.12987,-33.7934,94.6593,33.706,16.2006,-84.6066
1715,-4.06403,-33.9396,94.7152,33.5712,16.1846,-84.3761
1716,-3.93038,-33.777,94.5366,33.6287,16.032,-84.1707
1717,-3.86207,-33.74,94.2818,33.8537,15.7408,-83.7711
1718,-3.80625,-33.5159,94.0835,34.155,15.5311,-83.4515
1719,-3.80944,-33.2356,93.5743,34.45,15.8493,-83.7506
1720,-3.72777,-33.2834,92.8702,34.8671,16.7185,-84.018
1721,-3.71457,-33.5505,92.7136,34.8893,17.2255,-84.1549
1722,-3.48194,-33.8091,92.382,35.146,17.5665,-83.7985
1723,-3.44336,-33.9407,92.1171,35.3584,17.5371,-83.303
1724,-3.32653,-34.0396,91.8093,35.728,17.2556,-82.4148
1725,-3.33497,-34.028,91.6339,35.7728,17.1909,-82.1319
1726,-3.34954,-33.8878,91.0971,35.6032,17.1354,-81.9294
1727,-3.19955,-33.8272,90.5494,35.5923,16.5803,-81.3126
1728,-3.0067,-33.3525,90.0529,35.3404,16.4546,-81.0844
1729,-2.94975,-33.0304,89.6599,34.9001,16.9906,-81.7041
1730,-2.75415,-32.5611,89.2963,34.8162,16.6285,-81.3045
1731,-2.58451,-32.3738,89.216,34.9813,15.9563,-80.5144
1732,-2.41001,-32.223,88.8509,35.0232,15.1839,-79.7415
1733,-2.28276,-32.0562,88.5132,34.8215,15.3966,-79.983
1734,-2.11534,-31.7208,87.9075,34.8031,14.5337,-78.5966
1735,-2.19314,-31.5628,87.7164,34.3985,15.267,-79.1251
1736,-2.16243,-31.3412,87.2175,34.3081,15.1018,-78.9614
1737,-2.02712,-31.065,86.9668,34.1893,15.1537,-78.992
1738,-1.91518,-30.7281,87.0523,34.1983,15.0692,-78.7741
1739,-1.69272,-30.383,86.6899,34.1242,14.8941,-78.6066
1740,-1.54873,-30.3893,86.5837,33.931,15.1713,-78.9248
1741,-1.44512,-30.4236,86.4177,33.7582,15.1342,-78.6952
1742,-1.44322,-30.365,86.2742,33.3698,15.7282,-79.2429
1743,-1.34417,-30.3037,85.7295,32.7623,16.5659,-80.1254
1744,-1.15393,-30.1828,85.1755,32.9233,15.8531,-79.1136
1745,-0.928933,-30.008,84.7182,32.5911,15.7744,-78.7646
1746,-0.928933,-30.008,84.7182,32.5911,15.7744,-78.7646
1747,0.258348,-29.8022,84.1781,25.8689,21.6632,-88.2189
1748,-0.0692458,-31.0516,85.4846,30.8994,10.1683,-69.0812
1749,0.656787,-29.7148,84.3214,29.0397,15.5773,-78.1133
1750,1.41722,-29.1537,84.0948,28.766,15.1609,-77.7042
1751,1.65677,-29.0659,84.2358,28.9074,14.3985,-76.5232
1752,2.02418,-28.7516,84.3622,28.7157,14.342,-76.4114
1753,2.01394,-29.0164,84.116,28.3153,14.6058,-77.0559
1754,2.06383,-28.9711,84.1289,28.3378,14.037,-76.1273
1755,2.08428,-29.0126,84.2657,28.48,13.2686,-74.9095
1756,1.99503,-29.0749,84.0771,28.0988,13.5351,-75.3528
1757,2.23253,-28.7343,83.8815,28.1412,13.3477,-75.0187
1758,2.4118,-28.4531,83.7984,28.1748,12.8421,-74.2103
1759,2.40398,-28.1873,83.7938,27.6744,13.7368,-75.4155
1760,3.22778,-27.9496,84.3791,26.3682,14.049,-73.7911
1761,3.22778,-27.9496,84.3791,26.3682,14.049,-73.7911
1762,5.64298,-27.7303,80.7788,26.7724,11.9137,-70.9572
1763,4.5601,-27.8379,81.6123,24.1846,16.4519,-78.1622
1764,4.65523,-27.606,81.3784,24.3667,15.8992,-76.9214
1765,4.92637,-27.2574,80.8466,24.4419,15.4048,-75.7243
1766,5.22228,-26.792,80.4646,24.1028,15.9884,-76.568
1767,5.69556,-26.3737,79.8554,24.028,16.0009,-76.4012
1768,6.28021,-26.0396,79.6463,24.5934,15.258,-74.7968
1769,6.69998,-25.6142,79.2841,24.0346,16.5471,-77.0064
1770,6.93862,-25.4412,78.7411,23.7598,17.2694,-78.4934
1771,7.25009,-25.1238,78.1684,24.6438,16.9104,-77.8908
1772,8.05892,-23.535,76.1314,29.3171,8.05369,-65.7894
1773,8.05892,-23.535,76.1314,29.3171,8.05369,-65.7894
1774,6.15318,-24.1311,75.758,21.3283,25.1752,-94.3045
1775,6.09481,-24.2518,75.459,24.4157,23.3342,-89.7436
1776,6.09481,-24.2518,75.459,24.4157,23.3342,-89.7436
1777,7.73976,-23.1463,74.3935,27.6099,19.5409,-84.0563
1778,4.98397,-23.8605,76.1853,30.3785,11.4295,-70.8655
1779,5.02875,-26.165,78.8648,31.4081,9.16997,-65.2698
1780,5.02875,-26.165,78.8648,31.4081,9.16997,-65.2698
1781,5.02875,-26.165,78.8648,31.4081,9.16997,-65.2698
1782,9.85303,-23.4234,74.5448,26.9329,10.8359,-65.431
1783,6.59606,-25.6153,76.2604,23.3867,15.6438,-72.1125
1784,8.23768,-24.0521,75.301,18.8607,21.564,-85.3074
1785,8.04375,-25.0185,75.1461,24.2548,14.4186,-70.7938
1786,8.6787,-24.6216,75.9943,25.375,10.7007,-61.5004
1787,8.40469,-26.0132,76.3275,24.3202,9.95906,-59.5911
1788,9.26058,-24.6524,74.8467,21.418,16.862,-74.4423
1789,9.07236,-26.408,75.7093,22.5375,13.8568,-66.4886
1790,10.2728,-24.4636,74.319,19.9968,17.948,-76.0566
1791,10.3931,-24.4458,73.8079,19.5959,18.1571,-76.4756
1792,10.6661,-24.1298,73.4699,19.6304,17.7507,-74.883
1793,11.2032,-23.4143,73.047,20.186,17.6005,-74.58
1794,11.3957,-23.3235,72.5679,21.0136,16.8874,-73.2291
1795,11.7418,-22.9402,71.9744,22.0118,16.349,-72.046
1796,11.7276,-23.0244,71.6982,22.0579,16.7258,-72.6438
1797,11.6542,-23.3177,71.2318,22.2691,16.6492,-71.9968
1798,11.9306,-23.2857,71.0201,22.4876,16.5222,-71.4531
1799,12.0024,-23.3239,70.6955,22.5097,16.5455,-71.2266
1800,12.0034,-23.1443,70.381,22.2991,16.8657,-71.7195
1801,12.4092,-22.5561,70.0661,22.6751,16.6458,-71.3688
1802,12.6894,-22.1041,69.8359,23.6156,15.8034,-70.0632
1803,11.8151,-22.4641,69.3148,29.4227,5.28482,-55.1506
1804,9.95134,-21.8757,70.5692,22.836,20.5997,-79.0849
1805,11.8372,-21.4707,69.4726,26.2635,15.0442,-69.8751
1806,11.4261,-21.623,69.429,26.8435,15.387,-70.7601
1807,11.3024,-21.7376,69.1627,26.4921,16.604,-73.0863
1808,10.8524,-21.937,69.2262,26.7958,17.0498,-73.761
1809,10.271,-22.383,69.4587,26.9956,17.5574,-74.3552
1810,10.0209,-22.3561,69.6959,27.1038,18.0254,-74.8305
1811,9.7768,-22.5786,69.4419,27.2853,17.8344,-74.5223
1812,9.82521,-22.4691,69.6175,27.5824,17.7219,-74.0838
1813,9.54175,-22.4548,69.8075,27.4249,17.9508,-74.2172
1814,9.77649,-22.3429,71.4447,25.5252,15.7782,-68.7567
1815,10.991,-23.5024,70.2725,17.6832,22.7388,-84.0204
1816,10.991,-23.5024,70.2725,17.6832,22.7388,-84.0204
1817,10.4764,-24.4588,70.9672,21.4675,15.5503,-67.7931
1818,10.619,-22.9538,71.2767,17.4648,20.5411,-78.6567
1819,12.2953,-21.4223,69.1055,20.611,16.8633,-71.7922
1820,11.9309,-23.4093,69.8315,19.8269,17.5363,-72.8703
1821,12.8388,-22.9246,69.0311,16.9244,17.9151,-76.0177
1822,13.7987,-22.3956,68.9006,10.1751,22.234,-89.3507
1823,14.1794,-23.7208,71.3748,22.4,2.08052,-38.6161
1824,14.059,-21.511,70.7853,8.96154,20.7209,-82.8165
1825,16.4897,-20.793,70.5561,3.25665,22.6503,-93.6892
1826,15.0435,-25.6988,71.001,16.4311,10.0182,-48.2147
1827,14.4345,-26.5275,70.8563,14.9095,10.457,-44.7856
1828,15.5163,-23.8743,67.9966,1.53708,19.8827,-86.9361
1829,16.5093,-23.855,67.9738,1.98008,19.9563,-85.6654
1830,14.2737,-25.7215,70.6618,15.4334,6.25933,-28.2316
1831,14.2737,-25.7215,70.6618,15.4334,6.25933,-28.2316
1832,14.2737,-25.7215,70.6618,15.4334,6.25933,-28.2316
1833,14.2737,-25.7215,70.6618,15.4334,6.25933,-28.2316
1834,13.6409,-25.8404,72.5682,10.755,14.4298,-48.5505
1835,17.5691,-26.1427,71.1025,4.04196,19.946,-80.2088
1836,16.0402,-25.174,70.5671,9.68882,16.1016,-63.2697
1837,15.6342,-24.5959,70.776,11.9041,14.9415,-58.0239
1838,16.3806,-23.5526,70.9905,6.04392,18.706,-73.614
1839,17.4579,-22.232,71.8369,8.99829,19.537,-71.9698
1840,15.1945,-23.8304,71.4706,7.85813,18.852,-72.1874
1841,15.3651,-23.3045,71.3846,8.05518,19.0233,-72.5823
1842,15.3642,-23.1544,71.2875,9.09835,18.4619,-70.1404
1843,15.5497,-23.0993,71.4918,9.65924,18.2584,-69.2761
1844,15.6031,-22.9479,71.6122,10.1147,18.0154,-68.1752
1845,15.7513,-23.1685,71.7884,9.77447,18.3691,-69.5942
1846,15.8649,-23.4259,71.5127,9.8581,18.1316,-69.4457
1847,15.6735,-23.7609,71.4438,9.96375,17.8783,-68.8125
1848,15.4923,-23.8298,71.2931,10.054,17.6849,-68.3089
1849,15.1132,-23.8717,70.9936,10.1804,17.3589,-67.4118
1850,14.9392,-23.3736,71.1139,10.8115,16.9655,-65.3719
1851,15.0327,-22.9301,71.0041,10.7784,17.0382,-65.6428
1852,15.2765,-22.6018,71.0282,11.0202,16.9323,-65.2661
1853,15.4165,-22.7264,71.3808,11.0494,17.0182,-65.4557
1854,15.5952,-22.9374,71.5348,10.8799,17.2134,-66.4109
1855,15.7029,-22.9431,71.5542,10.2579,17.8225,-68.6789
1856,15.4867,-23.4003,71.4826,10.4737,17.5186,-67.7566
1857,15.157,-23.5296,71.1741,9.93476,17.6757,-68.4361
1858,14.728,-23.5919,71.0287,9.10822,18.0627,-69.623
1859,14.3939,-23.8363,70.9472,8.31881,18.195,-69.6018
1860,15.2819,-22.7949,71.0026,5.00629,18.9811,-75.2208
1861,15.3818,-24.6435,71.6724,9.53306,15.6135,-53.281
1862,15.0982,-24.9194,71.52,2.72972,19.183,-71.6926
1863,14.6008,-23.5089,70.7118,0.170705,19.8677,-75.5576
1864,15.3616,-25.1359,71.3135,2.14864,19.4237,-70.1365
1865,15.511,-25.2451,71.1455,1.44543,19.5907,-70.8129
1866,15.6096,-25.1132,71.2723,1.35147,19.735,-70.8177
1867,15.5605,-25.0009,71.1761,1.92723,19.5116,-68.9012
1868,15.7179,-24.7318,71.3972,2.03756,19.6839,-68.9163
1869,16.0182,-24.6998,71.4067,2.93225,19.3958,-66.9177
1870,16.332,-24.5948,71.4985,3.85465,19.202,-65.3733
1871,16.9452,-24.2655,71.6685,4.75295,19.1966,-64.8473
1872,17.0836,-24.1827,71.5114,4.75656,19.3328,-65.8901
1873,17.0709,-24.2442,71.2298,4.68646,19.5144,-67.4357
1874,17.0632,-24.2215,71.2686,4.84345,19.6234,-67.7916
1875,16.8108,-24.3016,71.1947,4.80006,19.7009,-68.4275
1876,16.6608,-24.2087,71.0698,4.65016,19.8472,-69.8111
1877,16.6292,-23.8366,71.2015,5.83323,19.5565,-67.9667
1878,16.5592,-23.3719,71.2186,7.18641,19.1663,-66.2982
1879,16.4046,-23.4846,71.1345,7.68909,19.0121,-66.0093
1880,16.4871,-23.5366,71.121,8.19235,18.7879,-65.1123
1881,16.2097,-23.7252,70.9301,7.44749,19.1669,-67.0332
1882,16.1194,-24.1516,70.606,6.4265,19.5045,-69.1971
1883,15.9788,-24.2873,70.4605,5.8864,19.6675,-70.0177
1884,15.6446,-24.7256,70.4922,5.60348,19.6254,-69.6941
1885,15.3924,-24.9151,70.3255,5.25882,19.5972,-68.9965
1886,15.3172,-25.0042,70.0293,5.29211,19.3502,-67.6854
1887,15.4398,-24.9047,70.0113,5.46379,19.2269,-65.8479
1888,15.7701,-24.5985,70.0242,5.59727,19.2341,-64.7533
1889,15.9641,-24.5233,70.1378,4.75506,19.7301,-66.9439
1890,16.3652,-24.4808,70.294,4.77021,19.9114,-67.2709
1891,16.4625,-24.3849,70.6019,4.89477,20.127,-67.2276
1892,16.5124,-24.3264,70.6489,4.64546,20.3787,-68.0427
1893,16.438,-24.2481,70.5263,5.01108,20.3582,-66.8358
1894,16.438,-24.2481,70.5263,5.01108,20.3582,-66.8358
1895,15.1384,-20.585,65.629,18.3136,19.1217,-65.4767
1896,15.7496,-19.7655,65.9966,13.2221,24.1676,-79.0315
1897,15.9506,-20.1213,65.6806,19.8276,17.6445,-62.0048
1898,16.3147,-19.5489,65.7433,19.7973,17.2063,-61.3827
1899,16.1314,-19.4158,65.8116,18.3177,18.6532,-64.825
1900,15.1538,-18.1893,65.4362,11.0523,24.335,-79.0322
1901,16.1565,-19.9529,64.6817,16.6862,18.8063,-66.5672
1902,17.0918,-19.5101,63.3286,18.5849,15.7786,-60.8576
1903,15.2819,-19.7512,63.6362,10.4293,23.0866,-78.1531
1904,16.5875,-18.6757,62.138,12.0168,21.6118,-78.8666
1905,15.6211,-18.9355,62.2144,14.9543,18.7641,-67.4999
1906,15.4373,-18.8307,62.0425,14.0214,19.4145,-69.4682
1907,15.6091,-18.5734,60.9912,14.0283,18.7897,-68.3964
1908,16.0684,-18.9368,58.1948,17.0535,11.7757,-55.296
1909,16.0684,-18.9368,58.1948,17.0535,11.7757,-55.296
1910,14.8057,-19.2831,59.7831,6.31515,22.8274,-82.4855
1911,16.2477,-18.4309,54.7953,12.9827,16.8117,-68.6705
1912,14.9731,-18.7649,57.911,13.9135,16.2791,-63.9979
1913,14.9731,-18.7649,57.911,13.9135,16.2791,-63.9979
1914,13.5012,-18.3398,58.8936,10.6612,19.3919,-71.2301
1915,13.5012,-18.3398,58.8936,10.6612,19.3919,-71.2301
1916,16.8478,-16.4884,58.5523,15.2602,15.448,-61.1101
1917,17.3334,-16.4433,58.4213,14.4268,16.6115,-64.4866
1918,17.272,-17.0039,58.3766,14.2091,16.7954,-64.7341
1919,16.9185,-17.2675,58.3322,13.987,16.891,-64.7613
1920,16.9191,-16.1346,55.9331,15.1529,13.6405,-58.9679
1921,15.1467,-17.9352,52.2641,9.12663,18.2585,-77.8829
1922,15.2929,-16.2497,54.866,13.1793,16.0684,-65.2237
1923,14.9716,-16.2708,54.4773,12.8831,16.2132,-66.0517
1924,14.9828,-16.0089,54.8942,13.7,15.6302,-63.6181
1925,15.3703,-15.5868,55.2288,14.367,15.1649,-61.951
1926,15.5283,-15.489,55.3285,14.3637,15.3455,-62.4254
1927,15.5718,-15.6902,55.1631,14.6073,14.9073,-61.4839
1928,15.6473,-16.0405,54.9559,14.5855,14.706,-61.3239
1929,15.374,-16.3917,54.6702,13.8743,15.2877,-63.2932
1930,15.2203,-16.5868,54.4018,13.1517,15.8461,-65.229
1931,15.0988,-16.709,54.4,12.9073,16.0051,-65.6347
1932,15.0983,-16.3044,54.6916,13.1162,16.0062,-64.9847
1933,15.0961,-16.1808,54.8169,13.4066,15.6448,-63.6838
1934,15.1344,-16.0226,55.0111,13.6028,15.517,-62.9461
1935,15.0547,-15.8835,55.3797,13.5054,15.432,-62.1383
1936,14.2241,-17.5652,56.2447,11.0355,11.0472,-47.6521
1937,15.2824,-16.8204,55.1627,5.45886,15.222,-68.4114
1938,16.0058,-16.4798,54.9545,7.63075,13.539,-60.0802
1939,14.3767,-17.3976,56.0818,8.98767,12.8768,-54.5581
1940,15.2246,-16.9101,56.6531,9.56177,12.0681,-50.8995
1941,15.2667,-16.7564,56.7956,9.41167,12.1958,-51.0025
1942,15.5044,-16.6664,56.888,9.43185,12.1846,-50.7615
1943,15.6684,-16.4263,57.0229,9.27468,12.5026,-51.5763
1944,15.9476,-16.2972,57.1263,8.91132,12.8194,-52.7238
1945,15.847,-16.6576,57.0588,8.73222,12.765,-52.6657
1946,15.8931,-16.6578,57.1226,8.24624,13.1221,-54.0433
1947,15.7593,-16.9367,57.1086,7.80759,13.2191,-54.7598
1948,15.936,-16.9641,56.8939,7.67151,13.2684,-55.2969
1949,15.9642,-16.8222,57.0754,7.71626,13.3669,-55.3526
1950,15.9699,-16.8814,57.2879,7.82252,13.3989,-55.1759
1951,16.3355,-16.4963,57.4568,7.62268,13.8692,-57.1228
1952,16.3126,-16.7572,57.4592,8.05305,13.3657,-55.1891
1953,16.4359,-16.6347,57.4892,7.82967,13.5542,-56.1496
1954,16.2643,-17.1392,57.2361,7.56578,13.5041,-56.465
1955,16.2011,-17.363,57.1317,7.89271,13.0992,-54.6814
1956,16.0367,-17.2429,57.2984,7.77376,13.3163,-55.0252
1957,15.8056,-17.6556,57.0295,7.96516,12.8933,-53.4637
1958,16.0651,-17.1819,57.0118,8.17418,12.8903,-53.1442
1959,16.1167,-17.1977,56.8558,8.23114,12.8137,-52.8519
1960,16.2064,-17.1223,56.9785,8.60324,12.6178,-51.5569
1961,16.5178,-16.8119,57.0552,9.06723,12.6228,-50.5304
1962,16.5622,-17.1052,57.0769,9.47672,12.3864,-48.997
1963,16.6162,-17.0683,57.331,10.5731,11.7061,-44.9395
1964,16.6469,-16.8694,57.3544,10.7414,11.7725,-44.534
1965,16.2862,-16.889,57.5718,11.1947,11.4404,-42.3863
1966,16.1474,-16.7287,57.5651,11.006,11.6913,-43.2026
1967,16.198,-16.5571,57.4186,10.5435,12.2541,-45.3435
1968,16.2509,-16.2127,57.1602,10.9023,11.7413,-43.7189
1969,16.1466,-16.241,57.1432,10.9588,11.6366,-43.4019
1970,16.0089,-16.3326,57.3443,10.5396,12.2441,-45.3556
1971,16.0007,-16.4003,57.3196,10.3696,12.3863,-46.0133
1972,16.1499,-16.6399,57.6491,10.0999,12.829,-47.7323
1973,15.8085,-16.9515,57.6758,9.91281,12.8957,-47.9117
1974,15.6982,-16.8556,57.3438,9.89151,12.6804,-47.5015
1975,15.5992,-16.9079,57.3421,9.89951,12.632,-47.3929
1976,15.5231,-16.8264,57.0977,10.1862,12.121,-45.7463
1977,15.6339,-16.5663,57.2912,10.5248,11.8651,-44.6909
1978,15.684,-16.6159,57.4456,10.1159,12.4067,-46.7361
1979,15.7254,-16.7744,57.1222,10.2487,12.0237,-45.7971
1980,15.5533,-17.2174,57.2444,9.64333,12.543,-47.8682
1981,15.7169,-17.0251,57.1755,10.0754,12.0224,-45.9963
1982,15.6916,-17.1586,57.32,10.1802,11.8823,-45.4096
1983,15.5031,-17.1306,57.404,10.2462,11.775,-44.7083
1984,15.7449,-16.7406,57.4397,10.4324,11.6804,-44.3334
1985,15.7382,-16.5619,57.4205,10.4153,11.6947,-44.3017
1986,15.641,-16.5178,57.4546,10.7856,11.2414,-42.5097
1987,15.5227,-16.4849,57.4633,10.9876,10.9093,-41.2329
1988,15.6848,-16.4372,57.2758,10.6798,11.251,-42.7381
1989,15.8497,-16.5616,57.2803,10.7368,11.1863,-42.6906
1990,15.9418,-16.3442,57.4793,10.7541,11.375,-43.0146
1991,16.105,-16.489,57.5825,10.4937,11.7957,-44.4667
1992,16.0086,-16.6499,57.5685,10.3102,11.9891,-45.0305
1993,15.7383,-16.8878,57.5926,10.4233,11.7827,-43.9683
1994,15.2082,-16.8756,57.1426,10.4457,11.3745,-42.4721
1995,15.309,-16.8666,56.9222,10.5135,11.1797,-42.0608
1996,15.3988,-16.7808,57.0241,10.3909,11.4166,-42.8872
1997,15.5362,-16.4095,57.3937,10.1291,12.0932,-44.8754
1998,15.6143,-16.5757,57.7347,9.95248,12.4548,-45.9755
1999,15.7392,-16.2597,58.1047,10.1575,12.5732,-45.9089
2000,15.5099,-16.653,58.2118,10.0556,12.6588,-45.9435
2001,15.5206,-16.9473,58.2547,10.0435,12.5926,-45.7727
2002,15.4693,-17.0999,58.0448,10.1135,12.3828,-45.177
2003,15.3434,-17.4131,57.8454,10.2928,11.922,-43.7518
2004,15.4077,-17.0652,57.7278,10.6128,11.5453,-42.4117
2005,15.6351,-16.563,57.4628,10.4567,11.7343,-43.4106
2006,15.8393,-16.268,57.406,10.7156,11.4271,-42.46
2007,15.9733,-16.1232,57.6728,11.1159,11.0924,-41.0461
